0,1,2,3,4
175.0,177.0,11.624888780240465,397.0965270996094,47.0
175.0,178.0,15.485115402540757,397.0965270996094,47.0
175.0,176.0,21.152423977061737,397.0965270996094,47.0
175.0,179.0,33.2458086003935,397.0965270996094,47.0
176.0,177.0,11.67856131427751,397.0965270996094,47.0
176.0,178.0,16.544147315963052,397.0965270996094,47.0
176.0,175.0,21.152423977061737,397.0965270996094,47.0
176.0,179.0,27.554928339687457,397.0965270996094,47.0
177.0,175.0,11.624888780240465,397.0965270996094,47.0
177.0,176.0,11.67856131427751,397.0965270996094,47.0
177.0,178.0,16.245457919195545,397.0965270996094,47.0
177.0,179.0,27.25623894291995,397.0965270996094,47.0
178.0,175.0,15.485115402540757,397.0965270996094,47.0
178.0,177.0,16.245457919195545,397.0965270996094,47.0
178.0,176.0,16.544147315963052,397.0965270996094,47.0
178.0,179.0,17.760693197852742,397.0965270996094,47.0
179.0,178.0,17.760693197852742,397.0965270996094,47.0
179.0,177.0,27.25623894291995,397.0965270996094,47.0
179.0,176.0,27.554928339687457,397.0965270996094,47.0
179.0,175.0,33.2458086003935,397.0965270996094,47.0
180.0,181.0,5.696586063497773,422.48626708984375,48.0
180.0,184.0,18.610786288252235,422.48626708984375,48.0
180.0,182.0,18.72095612065825,422.48626708984375,48.0
180.0,183.0,19.106029429910592,422.48626708984375,48.0
181.0,180.0,5.696586063497773,422.48626708984375,48.0
181.0,182.0,13.024370057160475,422.48626708984375,48.0
181.0,184.0,20.09246385546312,422.48626708984375,48.0
181.0,183.0,24.802615493408364,422.48626708984375,48.0
182.0,181.0,13.024370057160475,422.48626708984375,48.0
182.0,180.0,18.72095612065825,422.48626708984375,48.0
182.0,184.0,29.35913703024243,422.48626708984375,48.0
182.0,183.0,37.82698555056884,422.48626708984375,48.0
183.0,180.0,19.106029429910592,422.48626708984375,48.0
183.0,184.0,24.003210082646277,422.48626708984375,48.0
183.0,181.0,24.802615493408364,422.48626708984375,48.0
183.0,182.0,37.82698555056884,422.48626708984375,48.0
184.0,180.0,18.610786288252235,422.48626708984375,48.0
184.0,181.0,20.09246385546312,422.48626708984375,48.0
184.0,183.0,24.003210082646277,422.48626708984375,48.0
184.0,182.0,29.35913703024243,422.48626708984375,48.0
185.0,188.0,11.893196998023825,359.1479797363281,49.0
185.0,189.0,15.624300451834944,359.1479797363281,49.0
185.0,187.0,16.505688225032763,359.1479797363281,49.0
185.0,186.0,19.486274260741077,359.1479797363281,49.0
186.0,189.0,3.8619738089061353,359.1479797363281,49.0
186.0,185.0,19.486274260741077,359.1479797363281,49.0
186.0,188.0,23.965149770495252,359.1479797363281,49.0
186.0,187.0,31.534163946621263,359.1479797363281,49.0
187.0,188.0,7.569014176126014,359.1479797363281,49.0
187.0,185.0,16.505688225032763,359.1479797363281,49.0
187.0,189.0,28.351621893669822,359.1479797363281,49.0
187.0,186.0,31.534163946621263,359.1479797363281,49.0
188.0,187.0,7.569014176126014,359.1479797363281,49.0
188.0,185.0,11.893196998023825,359.1479797363281,49.0
188.0,189.0,20.78260771754381,359.1479797363281,49.0
188.0,186.0,23.965149770495252,359.1479797363281,49.0
189.0,186.0,3.8619738089061353,359.1479797363281,49.0
189.0,185.0,15.624300451834944,359.1479797363281,49.0
189.0,188.0,20.78260771754381,359.1479797363281,49.0
189.0,187.0,28.351621893669822,359.1479797363281,49.0
190.0,191.0,8.474082958865385,354.7940979003906,50.0
190.0,192.0,13.410186709227279,354.7940979003906,50.0
190.0,193.0,15.19491909139541,354.7940979003906,50.0
190.0,194.0,18.88366892048847,354.7940979003906,50.0
191.0,190.0,8.474082958865385,354.7940979003906,50.0
191.0,194.0,11.81115571411603,354.7940979003906,50.0
191.0,192.0,21.060324062608853,354.7940979003906,50.0
191.0,193.0,22.845056444776986,354.7940979003906,50.0
192.0,193.0,3.9155137708500094,354.7940979003906,50.0
192.0,190.0,13.410186709227279,354.7940979003906,50.0
192.0,191.0,21.060324062608853,354.7940979003906,50.0
192.0,194.0,28.943312623564704,354.7940979003906,50.0
193.0,192.0,3.9155137708500094,354.7940979003906,50.0
193.0,190.0,15.19491909139541,354.7940979003906,50.0
193.0,191.0,22.845056444776986,354.7940979003906,50.0
193.0,194.0,32.85882639441472,354.7940979003906,50.0
194.0,191.0,11.81115571411603,354.7940979003906,50.0
194.0,190.0,18.88366892048847,354.7940979003906,50.0
194.0,192.0,28.943312623564704,354.7940979003906,50.0
194.0,193.0,32.85882639441472,354.7940979003906,50.0
195.0,198.0,6.785688093476141,324.711669921875,51.0
195.0,197.0,7.674361878372817,324.711669921875,51.0
195.0,199.0,19.215930471738567,324.711669921875,51.0
195.0,196.0,20.54037648717178,324.711669921875,51.0
196.0,199.0,18.233035649821034,324.711669921875,51.0
196.0,197.0,19.840062402000395,324.711669921875,51.0
196.0,195.0,20.54037648717178,324.711669921875,51.0
196.0,198.0,25.017971333899222,324.711669921875,51.0
197.0,198.0,5.998093272028152,324.711669921875,51.0
197.0,195.0,7.674361878372817,324.711669921875,51.0
197.0,199.0,16.93620550747305,324.711669921875,51.0
197.0,196.0,19.840062402000395,324.711669921875,51.0
198.0,197.0,5.998093272028152,324.711669921875,51.0
198.0,195.0,6.785688093476141,324.711669921875,51.0
198.0,199.0,22.114114439371882,324.711669921875,51.0
198.0,196.0,25.017971333899222,324.711669921875,51.0
199.0,197.0,16.93620550747305,324.711669921875,51.0
199.0,196.0,18.233035649821034,324.711669921875,51.0
199.0,195.0,19.215930471738567,324.711669921875,51.0
199.0,198.0,22.114114439371882,324.711669921875,51.0
200.0,202.0,11.596729494430058,494.3629455566406,52.0
200.0,204.0,14.872572160820397,494.3629455566406,52.0
200.0,201.0,16.403726740475374,494.3629455566406,52.0
200.0,203.0,37.69845669436914,494.3629455566406,52.0
201.0,202.0,8.896895996960462,494.3629455566406,52.0
201.0,200.0,16.403726740475374,494.3629455566406,52.0
201.0,203.0,21.29472995389377,494.3629455566406,52.0
201.0,204.0,31.27629890129577,494.3629455566406,52.0
202.0,201.0,8.896895996960462,494.3629455566406,52.0
202.0,200.0,11.596729494430058,494.3629455566406,52.0
202.0,204.0,22.379402904335308,494.3629455566406,52.0
202.0,203.0,30.19162595085423,494.3629455566406,52.0
203.0,201.0,21.29472995389377,494.3629455566406,52.0
203.0,202.0,30.19162595085423,494.3629455566406,52.0
203.0,200.0,37.69845669436914,494.3629455566406,52.0
203.0,204.0,52.57102885518954,494.3629455566406,52.0
204.0,200.0,14.872572160820397,494.3629455566406,52.0
204.0,202.0,22.379402904335308,494.3629455566406,52.0
204.0,201.0,31.27629890129577,494.3629455566406,52.0
204.0,203.0,52.57102885518954,494.3629455566406,52.0
205.0,207.0,11.426430225839727,369.9635009765625,53.0
205.0,208.0,19.05245528455731,369.9635009765625,53.0
205.0,206.0,22.00409651085971,369.9635009765625,53.0
205.0,209.0,25.968938308707585,369.9635009765625,53.0
206.0,209.0,3.9648417978478783,369.9635009765625,53.0
206.0,208.0,20.325901045722965,369.9635009765625,53.0
206.0,207.0,20.477899063152027,369.9635009765625,53.0
206.0,205.0,22.00409651085971,369.9635009765625,53.0
207.0,205.0,11.426430225839727,369.9635009765625,53.0
207.0,208.0,20.25711101917749,369.9635009765625,53.0
207.0,206.0,20.477899063152027,369.9635009765625,53.0
207.0,209.0,24.442740860999905,369.9635009765625,53.0
208.0,209.0,17.06134001657343,369.9635009765625,53.0
208.0,205.0,19.05245528455731,369.9635009765625,53.0
208.0,207.0,20.25711101917749,369.9635009765625,53.0
208.0,206.0,20.325901045722965,369.9635009765625,53.0
209.0,206.0,3.9648417978478783,369.9635009765625,53.0
209.0,208.0,17.06134001657343,369.9635009765625,53.0
209.0,207.0,24.442740860999905,369.9635009765625,53.0
209.0,205.0,25.968938308707585,369.9635009765625,53.0
210.0,211.0,13.032440678667406,451.0861511230469,54.0
210.0,212.0,20.647504121265886,451.0861511230469,54.0
210.0,214.0,21.216758065744287,451.0861511230469,54.0
210.0,213.0,23.662842026633996,451.0861511230469,54.0
211.0,210.0,13.032440678667406,451.0861511230469,54.0
211.0,214.0,16.67257725697513,451.0861511230469,54.0
211.0,212.0,26.23585049192682,451.0861511230469,54.0
211.0,213.0,30.4335089383234,451.0861511230469,54.0
212.0,214.0,16.84454733914981,451.0861511230469,54.0
212.0,210.0,20.647504121265886,451.0861511230469,54.0
212.0,211.0,26.23585049192682,451.0861511230469,54.0
212.0,213.0,29.209757561405922,451.0861511230469,54.0
213.0,210.0,23.662842026633996,451.0861511230469,54.0
213.0,214.0,27.58728899061951,451.0861511230469,54.0
213.0,212.0,29.209757561405922,451.0861511230469,54.0
213.0,211.0,30.4335089383234,451.0861511230469,54.0
214.0,211.0,16.67257725697513,451.0861511230469,54.0
214.0,212.0,16.84454733914981,451.0861511230469,54.0
214.0,210.0,21.216758065744287,451.0861511230469,54.0
214.0,213.0,27.58728899061951,451.0861511230469,54.0
215.0,219.0,18.161966167509775,554.8271484375,55.0
215.0,216.0,26.627955697352913,554.8271484375,55.0
215.0,218.0,27.332837510144394,554.8271484375,55.0
215.0,217.0,39.52621979717753,554.8271484375,55.0
216.0,217.0,17.62639199467924,554.8271484375,55.0
216.0,218.0,19.387897549234275,554.8271484375,55.0
216.0,219.0,26.10690612841989,554.8271484375,55.0
216.0,215.0,26.627955697352913,554.8271484375,55.0
217.0,218.0,13.41529488551056,554.8271484375,55.0
217.0,216.0,17.62639199467924,554.8271484375,55.0
217.0,215.0,39.52621979717753,554.8271484375,55.0
217.0,219.0,43.733298123099125,554.8271484375,55.0
218.0,217.0,13.41529488551056,554.8271484375,55.0
218.0,216.0,19.387897549234275,554.8271484375,55.0
218.0,215.0,27.332837510144394,554.8271484375,55.0
218.0,219.0,45.49480367765416,554.8271484375,55.0
219.0,215.0,18.161966167509775,554.8271484375,55.0
219.0,216.0,26.10690612841989,554.8271484375,55.0
219.0,217.0,43.733298123099125,554.8271484375,55.0
219.0,218.0,45.49480367765416,554.8271484375,55.0
220.0,224.0,20.353483119849855,399.08551025390625,56.0
220.0,223.0,21.712462765831678,399.08551025390625,56.0
220.0,222.0,23.745743688439187,399.08551025390625,56.0
220.0,221.0,24.102033795974315,399.08551025390625,56.0
221.0,222.0,9.248038099194657,399.08551025390625,56.0
221.0,224.0,23.642383561718002,399.08551025390625,56.0
221.0,220.0,24.102033795974315,399.08551025390625,56.0
221.0,223.0,25.001363207699825,399.08551025390625,56.0
222.0,221.0,9.248038099194657,399.08551025390625,56.0
222.0,224.0,21.59156517819767,399.08551025390625,56.0
222.0,223.0,22.95054482417949,399.08551025390625,56.0
222.0,220.0,23.745743688439187,399.08551025390625,56.0
223.0,224.0,7.195142418443496,399.08551025390625,56.0
223.0,220.0,21.712462765831678,399.08551025390625,56.0
223.0,222.0,22.95054482417949,399.08551025390625,56.0
223.0,221.0,25.001363207699825,399.08551025390625,56.0
224.0,223.0,7.195142418443496,399.08551025390625,56.0
224.0,220.0,20.353483119849855,399.08551025390625,56.0
224.0,222.0,21.59156517819767,399.08551025390625,56.0
224.0,221.0,23.642383561718002,399.08551025390625,56.0
225.0,228.0,14.957781118565881,452.22747802734375,57.0
225.0,227.0,20.190986461942266,452.22747802734375,57.0
225.0,226.0,24.11535730535966,452.22747802734375,57.0
225.0,229.0,35.368877887146255,452.22747802734375,57.0
226.0,228.0,11.603985786159999,452.22747802734375,57.0
226.0,229.0,21.467615750977743,452.22747802734375,57.0
226.0,225.0,24.11535730535966,452.22747802734375,57.0
226.0,227.0,26.140509991076655,452.22747802734375,57.0
227.0,225.0,20.190986461942266,452.22747802734375,57.0
227.0,228.0,22.50625474336141,452.22747802734375,57.0
227.0,226.0,26.140509991076655,452.22747802734375,57.0
227.0,229.0,29.351274720308876,452.22747802734375,57.0
228.0,226.0,11.603985786159999,452.22747802734375,57.0
228.0,225.0,14.957781118565881,452.22747802734375,57.0
228.0,229.0,20.41109676858037,452.22747802734375,57.0
228.0,227.0,22.50625474336141,452.22747802734375,57.0
229.0,228.0,20.41109676858037,452.22747802734375,57.0
229.0,226.0,21.467615750977743,452.22747802734375,57.0
229.0,227.0,29.351274720308876,452.22747802734375,57.0
229.0,225.0,35.368877887146255,452.22747802734375,57.0
230.0,231.0,7.821414610049978,361.623046875,58.0
230.0,232.0,8.11033463118233,361.623046875,58.0
230.0,234.0,20.83155212158747,361.623046875,58.0
230.0,233.0,29.56876639237082,361.623046875,58.0
231.0,230.0,7.821414610049978,361.623046875,58.0
231.0,232.0,10.337608494764446,361.623046875,58.0
231.0,234.0,13.010137511537492,361.623046875,58.0
231.0,233.0,28.55185896927076,361.623046875,58.0
232.0,230.0,8.11033463118233,361.623046875,58.0
232.0,231.0,10.337608494764446,361.623046875,58.0
232.0,234.0,15.955427613932358,361.623046875,58.0
232.0,233.0,21.458431761188486,361.623046875,58.0
233.0,232.0,21.458431761188486,361.623046875,58.0
233.0,234.0,25.16598636627541,361.623046875,58.0
233.0,231.0,28.55185896927076,361.623046875,58.0
233.0,230.0,29.56876639237082,361.623046875,58.0
234.0,231.0,13.010137511537492,361.623046875,58.0
234.0,232.0,15.955427613932358,361.623046875,58.0
234.0,230.0,20.83155212158747,361.623046875,58.0
234.0,233.0,25.16598636627541,361.623046875,58.0
235.0,237.0,5.4802887642519975,374.0006408691406,59.0
235.0,236.0,8.534009768208271,374.0006408691406,59.0
235.0,238.0,9.061051356945416,374.0006408691406,59.0
235.0,239.0,35.99232274900997,374.0006408691406,59.0
236.0,235.0,8.534009768208271,374.0006408691406,59.0
236.0,238.0,9.534062268442357,374.0006408691406,59.0
236.0,237.0,11.687346732948223,374.0006408691406,59.0
236.0,239.0,30.43932625990408,374.0006408691406,59.0
237.0,235.0,5.4802887642519975,374.0006408691406,59.0
237.0,236.0,11.687346732948223,374.0006408691406,59.0
237.0,238.0,12.283677302549222,374.0006408691406,59.0
237.0,239.0,36.887996895101736,374.0006408691406,59.0
238.0,235.0,9.061051356945416,374.0006408691406,59.0
238.0,236.0,9.534062268442357,374.0006408691406,59.0
238.0,237.0,12.283677302549222,374.0006408691406,59.0
238.0,239.0,27.100232888529778,374.0006408691406,59.0
239.0,238.0,27.100232888529778,374.0006408691406,59.0
239.0,236.0,30.43932625990408,374.0006408691406,59.0
239.0,235.0,35.99232274900997,374.0006408691406,59.0
239.0,237.0,36.887996895101736,374.0006408691406,59.0
240.0,243.0,18.076620764692173,433.6628112792969,60.0
240.0,244.0,19.07081652022826,433.6628112792969,60.0
240.0,241.0,19.471186330366322,433.6628112792969,60.0
240.0,242.0,23.778780912230616,433.6628112792969,60.0
241.0,242.0,11.442282216245719,433.6628112792969,60.0
241.0,240.0,19.471186330366322,433.6628112792969,60.0
241.0,243.0,22.312778014543838,433.6628112792969,60.0
241.0,244.0,22.476161861397273,433.6628112792969,60.0
242.0,241.0,11.442282216245719,433.6628112792969,60.0
242.0,244.0,21.92545139765065,433.6628112792969,60.0
242.0,240.0,23.778780912230616,433.6628112792969,60.0
242.0,243.0,33.75506023078955,433.6628112792969,60.0
243.0,240.0,18.076620764692173,433.6628112792969,60.0
243.0,241.0,22.312778014543838,433.6628112792969,60.0
243.0,244.0,24.52226849321798,433.6628112792969,60.0
243.0,242.0,33.75506023078955,433.6628112792969,60.0
244.0,240.0,19.07081652022826,433.6628112792969,60.0
244.0,242.0,21.92545139765065,433.6628112792969,60.0
244.0,241.0,22.476161861397273,433.6628112792969,60.0
244.0,243.0,24.52226849321798,433.6628112792969,60.0
245.0,246.0,22.820106356429903,471.4179992675781,61.0
245.0,249.0,26.81054017838964,471.4179992675781,61.0
245.0,247.0,32.34015412042552,471.4179992675781,61.0
245.0,248.0,39.694020588498844,471.4179992675781,61.0
246.0,249.0,6.634475684962661,471.4179992675781,61.0
246.0,248.0,22.678032829240827,471.4179992675781,61.0
246.0,245.0,22.820106356429903,471.4179992675781,61.0
246.0,247.0,26.979624578086813,471.4179992675781,61.0
247.0,249.0,20.345148893124154,471.4179992675781,61.0
247.0,248.0,21.363336211438977,471.4179992675781,61.0
247.0,246.0,26.979624578086813,471.4179992675781,61.0
247.0,245.0,32.34015412042552,471.4179992675781,61.0
248.0,249.0,16.043557144278164,471.4179992675781,61.0
248.0,247.0,21.363336211438977,471.4179992675781,61.0
248.0,246.0,22.678032829240827,471.4179992675781,61.0
248.0,245.0,39.694020588498844,471.4179992675781,61.0
249.0,246.0,6.634475684962661,471.4179992675781,61.0
249.0,248.0,16.043557144278164,471.4179992675781,61.0
249.0,247.0,20.345148893124154,471.4179992675781,61.0
249.0,245.0,26.81054017838964,471.4179992675781,61.0
250.0,254.0,6.612427889064717,478.2884216308594,62.0
250.0,253.0,18.04367357204185,478.2884216308594,62.0
250.0,252.0,22.56242556461612,478.2884216308594,62.0
250.0,251.0,25.569271127811074,478.2884216308594,62.0
251.0,253.0,19.63618210513899,478.2884216308594,62.0
251.0,250.0,25.569271127811074,478.2884216308594,62.0
251.0,252.0,28.40068713498925,478.2884216308594,62.0
251.0,254.0,30.15957494896962,478.2884216308594,62.0
252.0,250.0,22.56242556461612,478.2884216308594,62.0
252.0,254.0,24.55343035743178,478.2884216308594,62.0
252.0,251.0,28.40068713498925,478.2884216308594,62.0
252.0,253.0,40.60609913665797,478.2884216308594,62.0
253.0,250.0,18.04367357204185,478.2884216308594,62.0
253.0,251.0,19.63618210513899,478.2884216308594,62.0
253.0,254.0,23.00044660420501,478.2884216308594,62.0
253.0,252.0,40.60609913665797,478.2884216308594,62.0
254.0,250.0,6.612427889064717,478.2884216308594,62.0
254.0,253.0,23.00044660420501,478.2884216308594,62.0
254.0,252.0,24.55343035743178,478.2884216308594,62.0
254.0,251.0,30.15957494896962,478.2884216308594,62.0
255.0,258.0,11.299606523067299,361.93511962890625,63.0
255.0,256.0,13.726603377865255,361.93511962890625,63.0
255.0,259.0,14.851052901129568,361.93511962890625,63.0
255.0,257.0,17.860182709369482,361.93511962890625,63.0
256.0,255.0,13.726603377865255,361.93511962890625,63.0
256.0,258.0,13.975598070040789,361.93511962890625,63.0
256.0,257.0,15.348147199345057,361.93511962890625,63.0
256.0,259.0,22.456924750314762,361.93511962890625,63.0
257.0,256.0,15.348147199345057,361.93511962890625,63.0
257.0,255.0,17.860182709369482,361.93511962890625,63.0
257.0,259.0,21.220328704291994,361.93511962890625,63.0
257.0,258.0,29.159789232436786,361.93511962890625,63.0
258.0,255.0,11.299606523067299,361.93511962890625,63.0
258.0,256.0,13.975598070040789,361.93511962890625,63.0
258.0,259.0,21.069329925461307,361.93511962890625,63.0
258.0,257.0,29.159789232436786,361.93511962890625,63.0
259.0,255.0,14.851052901129568,361.93511962890625,63.0
259.0,258.0,21.069329925461307,361.93511962890625,63.0
259.0,257.0,21.220328704291994,361.93511962890625,63.0
259.0,256.0,22.456924750314762,361.93511962890625,63.0
260.0,263.0,5.084878930940043,265.81463623046875,64.0
260.0,264.0,9.612628766542212,265.81463623046875,64.0
260.0,262.0,13.234522341977424,265.81463623046875,64.0
260.0,261.0,24.983584407059773,265.81463623046875,64.0
261.0,262.0,11.749062065082349,265.81463623046875,64.0
261.0,264.0,15.370955640517561,265.81463623046875,64.0
261.0,263.0,23.362108391385526,265.81463623046875,64.0
261.0,260.0,24.983584407059773,265.81463623046875,64.0
262.0,264.0,8.096595631067641,265.81463623046875,64.0
262.0,263.0,11.613046326303177,265.81463623046875,64.0
262.0,261.0,11.749062065082349,265.81463623046875,64.0
262.0,260.0,13.234522341977424,265.81463623046875,64.0
263.0,260.0,5.084878930940043,265.81463623046875,64.0
263.0,264.0,9.799929848076625,265.81463623046875,64.0
263.0,262.0,11.613046326303177,265.81463623046875,64.0
263.0,261.0,23.362108391385526,265.81463623046875,64.0
264.0,262.0,8.096595631067641,265.81463623046875,64.0
264.0,260.0,9.612628766542212,265.81463623046875,64.0
264.0,263.0,9.799929848076625,265.81463623046875,64.0
264.0,261.0,15.370955640517561,265.81463623046875,64.0
265.0,266.0,9.144301745423702,329.8524169921875,65.0
265.0,269.0,14.88525661333442,329.8524169921875,65.0
265.0,267.0,17.199538511115747,329.8524169921875,65.0
265.0,268.0,18.011529194401273,329.8524169921875,65.0
266.0,265.0,9.144301745423702,329.8524169921875,65.0
266.0,268.0,11.315245012238295,329.8524169921875,65.0
266.0,269.0,11.666535978575034,329.8524169921875,65.0
266.0,267.0,21.838796862633465,329.8524169921875,65.0
267.0,265.0,17.199538511115747,329.8524169921875,65.0
267.0,266.0,21.838796862633465,329.8524169921875,65.0
267.0,268.0,24.65782479194754,329.8524169921875,65.0
267.0,269.0,25.964849830573655,329.8524169921875,65.0
268.0,269.0,10.24232249133195,329.8524169921875,65.0
268.0,266.0,11.315245012238295,329.8524169921875,65.0
268.0,265.0,18.011529194401273,329.8524169921875,65.0
268.0,267.0,24.65782479194754,329.8524169921875,65.0
269.0,268.0,10.24232249133195,329.8524169921875,65.0
269.0,266.0,11.666535978575034,329.8524169921875,65.0
269.0,265.0,14.88525661333442,329.8524169921875,65.0
269.0,267.0,25.964849830573655,329.8524169921875,65.0
270.0,272.0,5.49542359545152,308.1264953613281,66.0
270.0,271.0,10.680887541768769,308.1264953613281,66.0
270.0,274.0,18.254257670712306,308.1264953613281,66.0
270.0,273.0,22.211224383305346,308.1264953613281,66.0
271.0,270.0,10.680887541768769,308.1264953613281,66.0
271.0,272.0,14.715784576539827,308.1264953613281,66.0
271.0,274.0,15.032383956181443,308.1264953613281,66.0
271.0,273.0,20.15839821935778,308.1264953613281,66.0
272.0,270.0,5.49542359545152,308.1264953613281,66.0
272.0,271.0,14.715784576539827,308.1264953613281,66.0
272.0,274.0,15.129233046419372,308.1264953613281,66.0
272.0,273.0,19.086199759012416,308.1264953613281,66.0
273.0,274.0,13.299457457849016,308.1264953613281,66.0
273.0,272.0,19.086199759012416,308.1264953613281,66.0
273.0,271.0,20.15839821935778,308.1264953613281,66.0
273.0,270.0,22.211224383305346,308.1264953613281,66.0
274.0,273.0,13.299457457849016,308.1264953613281,66.0
274.0,271.0,15.032383956181443,308.1264953613281,66.0
274.0,272.0,15.129233046419372,308.1264953613281,66.0
274.0,270.0,18.254257670712306,308.1264953613281,66.0
275.0,279.0,8.179342032513132,380.8840637207031,67.0
275.0,276.0,9.06857679208282,380.8840637207031,67.0
275.0,277.0,24.49066869809736,380.8840637207031,67.0
275.0,278.0,26.095817710390218,380.8840637207031,67.0
276.0,275.0,9.06857679208282,380.8840637207031,67.0
276.0,279.0,12.778422905387025,380.8840637207031,67.0
276.0,278.0,24.942412546164775,380.8840637207031,67.0
276.0,277.0,26.063970065390222,380.8840637207031,67.0
277.0,278.0,12.453053888458214,380.8840637207031,67.0
277.0,279.0,22.382310820429602,380.8840637207031,67.0
277.0,275.0,24.49066869809736,380.8840637207031,67.0
277.0,276.0,26.063970065390222,380.8840637207031,67.0
278.0,277.0,12.453053888458214,380.8840637207031,67.0
278.0,279.0,23.987459832722458,380.8840637207031,67.0
278.0,276.0,24.942412546164775,380.8840637207031,67.0
278.0,275.0,26.095817710390218,380.8840637207031,67.0
279.0,275.0,8.179342032513132,380.8840637207031,67.0
279.0,276.0,12.778422905387025,380.8840637207031,67.0
279.0,277.0,22.382310820429602,380.8840637207031,67.0
279.0,278.0,23.987459832722458,380.8840637207031,67.0
280.0,283.0,16.980251611383025,480.93682861328125,68.0
280.0,284.0,18.044938255362325,480.93682861328125,68.0
280.0,281.0,33.60349621889516,480.93682861328125,68.0
280.0,282.0,35.343122322170686,480.93682861328125,68.0
281.0,282.0,18.092599815744656,480.93682861328125,68.0
281.0,283.0,24.09363800376425,480.93682861328125,68.0
281.0,284.0,30.957231801906403,480.93682861328125,68.0
281.0,280.0,33.60349621889516,480.93682861328125,68.0
282.0,284.0,17.298184066808357,480.93682861328125,68.0
282.0,281.0,18.092599815744656,480.93682861328125,68.0
282.0,283.0,29.005610746059062,480.93682861328125,68.0
282.0,280.0,35.343122322170686,480.93682861328125,68.0
283.0,280.0,16.980251611383025,480.93682861328125,68.0
283.0,284.0,17.049339451653854,480.93682861328125,68.0
283.0,281.0,24.09363800376425,480.93682861328125,68.0
283.0,282.0,29.005610746059062,480.93682861328125,68.0
284.0,283.0,17.049339451653854,480.93682861328125,68.0
284.0,282.0,17.298184066808357,480.93682861328125,68.0
284.0,280.0,18.044938255362325,480.93682861328125,68.0
284.0,281.0,30.957231801906403,480.93682861328125,68.0
285.0,288.0,8.96126135790348,474.5622253417969,69.0
285.0,286.0,23.18827281634841,474.5622253417969,69.0
285.0,289.0,25.89893457886419,474.5622253417969,69.0
285.0,287.0,35.011041887008076,474.5622253417969,69.0
286.0,287.0,14.406183958324345,474.5622253417969,69.0
286.0,289.0,20.464953646064906,474.5622253417969,69.0
286.0,285.0,23.18827281634841,474.5622253417969,69.0
286.0,288.0,24.3501943719623,474.5622253417969,69.0
287.0,286.0,14.406183958324345,474.5622253417969,69.0
287.0,289.0,16.21361170752832,474.5622253417969,69.0
287.0,285.0,35.011041887008076,474.5622253417969,69.0
287.0,288.0,36.17296344262197,474.5622253417969,69.0
288.0,285.0,8.96126135790348,474.5622253417969,69.0
288.0,286.0,24.3501943719623,474.5622253417969,69.0
288.0,289.0,32.6136878877998,474.5622253417969,69.0
288.0,287.0,36.17296344262197,474.5622253417969,69.0
289.0,287.0,16.21361170752832,474.5622253417969,69.0
289.0,286.0,20.464953646064906,474.5622253417969,69.0
289.0,285.0,25.89893457886419,474.5622253417969,69.0
289.0,288.0,32.6136878877998,474.5622253417969,69.0
290.0,294.0,7.024590308758998,341.97998046875,70.0
290.0,291.0,12.781834479115979,341.97998046875,70.0
290.0,292.0,14.966540451651948,341.97998046875,70.0
290.0,293.0,22.51720818432983,341.97998046875,70.0
291.0,293.0,12.278876229741627,341.97998046875,70.0
291.0,290.0,12.781834479115979,341.97998046875,70.0
291.0,292.0,16.04433753251063,341.97998046875,70.0
291.0,294.0,17.262922263347203,341.97998046875,70.0
292.0,294.0,10.24867403966,341.97998046875,70.0
292.0,290.0,14.966540451651948,341.97998046875,70.0
292.0,291.0,16.04433753251063,341.97998046875,70.0
292.0,293.0,28.323213762252255,341.97998046875,70.0
293.0,291.0,12.278876229741627,341.97998046875,70.0
293.0,290.0,22.51720818432983,341.97998046875,70.0
293.0,292.0,28.323213762252255,341.97998046875,70.0
293.0,294.0,29.541798493088834,341.97998046875,70.0
294.0,290.0,7.024590308758998,341.97998046875,70.0
294.0,292.0,10.24867403966,341.97998046875,70.0
294.0,291.0,17.262922263347203,341.97998046875,70.0
294.0,293.0,29.541798493088834,341.97998046875,70.0
295.0,299.0,12.580993473691219,372.81732177734375,71.0
295.0,298.0,13.660910786991884,372.81732177734375,71.0
295.0,297.0,14.457799734337947,372.81732177734375,71.0
295.0,296.0,20.761840926008464,372.81732177734375,71.0
296.0,299.0,17.689712283314726,372.81732177734375,71.0
296.0,297.0,19.471484458180264,372.81732177734375,71.0
296.0,295.0,20.761840926008464,372.81732177734375,71.0
296.0,298.0,34.42275171300035,372.81732177734375,71.0
297.0,299.0,2.90922979188441,372.81732177734375,71.0
297.0,295.0,14.457799734337947,372.81732177734375,71.0
297.0,296.0,19.471484458180264,372.81732177734375,71.0
297.0,298.0,26.68158202988122,372.81732177734375,71.0
298.0,295.0,13.660910786991884,372.81732177734375,71.0
298.0,299.0,23.77235223799681,372.81732177734375,71.0
298.0,297.0,26.68158202988122,372.81732177734375,71.0
298.0,296.0,34.42275171300035,372.81732177734375,71.0
299.0,297.0,2.90922979188441,372.81732177734375,71.0
299.0,295.0,12.580993473691219,372.81732177734375,71.0
299.0,296.0,17.689712283314726,372.81732177734375,71.0
299.0,298.0,23.77235223799681,372.81732177734375,71.0
300.0,304.0,7.02386452668241,355.1091003417969,72.0
300.0,301.0,14.197505407014168,355.1091003417969,72.0
300.0,303.0,14.253690751022422,355.1091003417969,72.0
